State,Branch,Type,Election_Date,Party,Candidate,Win,Votes,Incumbent,Handle,Bio,Following,Followers,Bio_Length,bio_polarity,bio_subjectivity,bio_profanity,num_tweets,mean_tweet_length,mean_unique_words,mean_pct_unique,mean_tweet_polarity,std_tweet_polarity,mean_tweet_subjectivity,std_tweet_subjectivity,mean_tweet_profanity,std_tweet_profanity,polarity_coef,subjectivity_coef,profanity_coef,unique_coef,length_coef,pct_unique_coef
Nevada,Senate,Primary,6/14/2022,R,Sam Brown,L,59469,0,CaptainSamBrown,Father Duty First,421,73392,3,0.25,0.333333333,0.022030488,632,32.18829114,28.45411392,0.883989579,0.115884052,0.271062027,0.38735335,0.269916031,0.052286282,0.067904308,-1.82E-05,4.85E-05,1.12E-05,0.004213,0.006228,-4.02E-05
Nevada,Senate,Primary,6/14/2022,R,Sharelle Mendenhall,L,5604,0,Sharelle4Senate,Inventor Lover God,793,1383,5,0,0,0.109572786,218,14.83486239,13.70642202,0.923933209,0.086042569,0.248420345,0.24789308,0.312707395,0.059274855,0.088529081,0.000228738,-1.98E-05,0.00010185,-0.04356,-0.048367,0.000144843
Nevada,Senate,Primary,6/14/2022,D,Stephanie Kasheta,L,2427,0,NO_HANDLE,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nevada,Senate,Primary,6/14/2022,R,William Conrad,L,2665,0,NO_HANDLE,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nevada,Senate,Primary,6/14/2022,R,William Hockstedler,L,2111,0,NO_HANDLE,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Hampshire,Senate,General,11/8/2022,R,Don Bolduc,L,243583,0,GenDonBolduc,R Candidate Senate Retired Army Brigadier General Special Ops Africa Mental Health Advocate Patriots Fan IG gendonbolduc,4879,25391,19,0.102380952,0.423809524,0.064435689,1434,29.07252441,26.14156206,0.899184456,0.086323427,0.235490307,0.346384408,0.248581666,0.054759451,0.075230326,-1.71E-05,9.50E-06,8.69E-06,0.001409,0.001104,4.42E-05
New Hampshire,Senate,General,11/8/2022,D,Maggie Hassan,W,298351,1,SenatorHassan,England sports fan mom crossword enthusiast former governor Senator New Hampshire,546,163005,12,0.068181818,0.227272727,0.11565208,947,35.6092925,31.54593453,0.885890517,0.178728674,0.246607922,0.450459159,0.272523367,0.036586163,0.051089738,-3.90E-05,4.96E-05,3.27E-06,0.004446,0.00496,-7.33E-06
New Hampshire,Senate,Primary,9/13/2022,R,Bruce Fenton,L,6266,0,brucefenton,Bitcoin Cypherpunk Stockbroker Managing Director WatchdogCapital SEC registered FINRA Member Host SatoshiRoundtbl Free Market Econ Liberty,1811,100120,16,0.15,0.7,0.010054437,6252,23.88579655,21.11400704,0.88395658,0.083528137,0.269110833,0.352837383,0.30809435,0.06739432,0.101625965,7.18E-07,2.85E-06,2.27E-06,0.000002,0.000008,-3.66E-08
New Hampshire,Senate,Primary,9/13/2022,R,Chuck Morse,L,50770,0,Morse4Senate,Campaign Account New Hampshire Senate President Morse Running United States Senate represent 603,232,2050,18,0.136363636,0.454545455,0.021236954,632,37.33544304,33.09968354,0.886548567,0.169953675,0.25937026,0.431641546,0.230389441,0.048286794,0.054042165,-0.000242727,-0.000149114,-7.52E-06,-0.005553,-0.006553,1.42E-05
New Hampshire,Senate,Primary,9/13/2022,R,Don Bolduc,W,52637,0,GenDonBolduc,R Candidate Senate Retired Army Brigadier General Special Ops Africa Mental Health Advocate Patriots Fan IG gendonbolduc,4879,25391,19,0.102380952,0.423809524,0.064435689,901,29.7236404,26.77247503,0.900713192,0.082768351,0.239756557,0.347892987,0.236304163,0.057487675,0.084400422,-2.08E-05,2.68E-05,-5.46E-06,-0.004574,-0.006363,5.33E-05
New Hampshire,Senate,Primary,9/13/2022,D,John Riggieri,L,369,0,NO_HANDLE,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Hampshire,Senate,Primary,9/13/2022,R,Kevin Smith,L,16566,0,TeamSmithforNH,US Senate Fmr L derry Town Manager Fighting New Hampshire MaggieHasnt NHSen Also nhkevinsmith,498,1150,17,0.136363636,0.454545455,0.017814545,658,36.7112462,32.80091185,0.89348402,0.133674084,0.268878563,0.420285026,0.241749185,0.05068179,0.062483599,-0.000315182,-0.000106859,-5.09E-07,-0.003219,-0.00323,1.19E-05
New Hampshire,Senate,Primary,9/13/2022,D,Maggie Hassan,W,21740,1,SenatorHassan,England sports fan mom crossword enthusiast former governor Senator New Hampshire,546,163005,12,0.068181818,0.227272727,0.11565208,1009,35.79286422,31.79187314,0.888218192,0.173841541,0.252577542,0.456418236,0.272548729,0.037094704,0.050737537,1.83E-05,0.000120226,1.05E-07,0.003099,0.002972,4.38E-06
New Hampshire,Senate,Primary,9/13/2022,D,Paul Krautmann,L,1174,0,KrautmannJ,D Candidate Senate Peace Advocate Retired Army Colonel Retired Pediatric https,10,33,12,0,0,0.02525334,11,21.81818182,19,0.870833333,0.03815427,0.091879164,0.071372819,0.131563752,0.046771388,0.048355752,0.018898072,0.019710744,0.001371527,-1.127273,-0.7,-0.008742597
New Hampshire,Senate,Primary,9/13/2022,R,Vikram Mansharamani,L,10700,0,mansharamani,free thinking Retweets likes endorsements,141,8858,11,0.4,0.8,0.066251862,172,14.88372093,14.15697674,0.951171875,0.103617795,0.245992311,0.29362277,0.323281854,0.038952061,0.040088633,1.48E-05,0.000263258,-2.40E-05,-0.050381,-0.056796,9.44E-05
New York,Senate,General,11/8/2022,D,Chuck Schumer,W,3189890,1,SenSchumer,Account Senator Chuck Schumer New York Senator Senate Majority Leader,23471,3427939,14,0.136363636,0.454545455,0.047506326,1324,35.57024169,30.91012085,0.868988215,0.16051593,0.259466653,0.416036849,0.274384826,0.040910181,0.066509104,6.49E-05,3.00E-05,-8.12E-06,0.000597,0.000913,-5.82E-06
New York,Senate,General,11/8/2022,R,Joe Pinion,L,2441975,0,JosephPinion,A Concerned Son An Aggrieved Grandson A Native New Candidate For Senate NY Help us FIRE ChuckSchumer,1228,30117,17,0.136363636,0.454545455,0.014549021,644,25.68944099,23.0310559,0.896518375,0.041742456,0.23777839,0.300935884,0.27619209,0.063477513,0.080276172,-6.88E-05,-3.19E-05,1.08E-05,0.007187,0.00782,4.39E-05
North Carolina,Senate,General,11/8/2022,D,Cheri Beasley,L,1753203,0,CheriBeasleyNC,mom AKASorority1908 First woman serve Chief Justice NC Supreme Court Candidate US Senate,504,64689,18,0.25,0.333333333,0.129220259,1101,30.373297,27.17075386,0.894560569,0.163488161,0.271446445,0.372438897,0.297710789,0.054640342,0.063337998,0.000131386,0.000154151,-1.15E-05,0.008113,0.010219,-3.80E-05
North Carolina,Senate,General,11/8/2022,R,Ted Budd,W,1887701,0,RepTedBudd,serving 13th district North Carolina Instagram reptedbudd,709,47983,9,0,0,0.039618184,287,29.82229965,27.07665505,0.90793317,0.145362181,0.308017012,0.43481966,0.302435155,0.045873179,0.052161098,-2.98E-05,-1.01E-05,3.41E-05,0.004338,0.004304,0.00003521
North Carolina,Senate,Primary,5/17/2022,D,Alyssia Hammond,L,21005,0,NO_HANDLE,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Carolina,Senate,Primary,5/17/2022,D,B.K. Maginnis,L,7044,0,NO_HANDLE,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Carolina,Senate,Primary,5/17/2022,D,Cheri Beasley,W,501766,0,CheriBeasleyNC,mom AKASorority1908 First woman serve Chief Justice NC Supreme Court Candidate US Senate,504,64689,18,0.25,0.333333333,0.129220259,626,34.89297125,30.64217252,0.878176075,0.219312842,0.277366111,0.439248671,0.279411144,0.048743265,0.059891569,8.18E-05,-3.28E-05,-2.62E-05,0.001658,0.002395,-6.51E-06
North Carolina,Senate,Primary,5/17/2022,D,Chrelle Booker,L,9937,0,ChrelleBooker,Senate Candidate https https Mayor Pro Tempore Tryon NC TV broadcasting Realtor HR Manager Phi Theta Kappa Honor Society,3,39,19,0,0,0.008863924,28,16.89285714,15.57142857,0.921775899,0.136160714,0.213245813,0.201984127,0.253247054,0.028913157,0.02943769,0.003317141,4.87E-05,0.000599535,-0.442802,-0.515873,0.001258176
North Carolina,Senate,Primary,5/17/2022,D,Constance Johnson,L,12500,0,NO_HANDLE,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Carolina,Senate,Primary,5/17/2022,R,David Flaherty,L,7265,0,NO_HANDLE,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Carolina,Senate,Primary,5/17/2022,D,Everette Newton,L,10043,0,NO_HANDLE,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Carolina,Senate,Primary,5/17/2022,D,James Carr Jr,L,21903,0,NO_HANDLE,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Carolina,Senate,Primary,5/17/2022,D,Marcus Williams,L,17446,0,NO_HANDLE,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Carolina,Senate,Primary,5/17/2022,R,Marjorie K. Eastman,L,22535,0,MarjorieKEastmn,Veteran military spouse mom entrepreneur Political Outsider Conservative NC mke4nc me4nc ncpol,554,752,12,-0.033333333,0.066666667,0.040892211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Carolina,Senate,Primary,5/17/2022,R,Mark Walker,L,70486,0,RepMarkWalker,Member Congress Pastor President Advancing Hope USA,2024,41854,9,0,0,0.015520912,1020,30.35686275,27.12757605,0.893622515,0.196824928,0.32034,0.41788323,0.311472438,0.047681689,0.071266053,4.32E-06,-5.04E-05,6.58E-06,-0.002021,-0.001963,-8.95E-06
North Carolina,Senate,Primary,5/17/2022,R,Pat McCrory,L,188135,0,PatMcCroryNC,Governor North Carolina Conservative Leadership Built North Carolina Not Washington Candidate US Senate,686,43468,16,0,0,0.018414889,685,29.75766423,26.73868613,0.898547881,0.066166597,0.278481474,0.352071344,0.287870445,0.069647329,0.105012454,8.17E-05,8.53E-05,-5.37E-05,0.002826,0.002287,1.79E-05
North Carolina,Senate,Primary,5/17/2022,D,Robert Colon,L,6904,0,NO_HANDLE,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Carolina,Senate,Primary,5/17/2022,R,Ted Budd,W,448128,0,RepTedBudd,serving 13th district North Carolina Instagram reptedbudd,709,47983,9,0,0,0.039618184,424,28.79481132,26.35141509,0.915144565,0.116990846,0.297920655,0.418711989,0.295598323,0.051827312,0.052450639,-0.000198182,-6.16E-05,6.29E-05,-0.004957,-0.00679,3.67E-05
North Dakota,Senate,General,11/8/2022,R,John Hoeven,W,114031,1,SenJohnHoeven,Senator North Dakota serving Senate Agriculture Energy Appropriations Indian Affairs committees,768,119036,14,0,0,0.048985074,472,38.33898305,33.62923729,0.877155172,0.191997565,0.257123017,0.42735447,0.265917051,0.028147531,0.040987789,2.35E-05,2.47E-05,4.77E-06,-0.005467,-0.007177,2.30E-05
North Dakota,Senate,General,11/8/2022,D,Katrina Christiansen,L,51076,0,katrina_senate,US Senate Candidate https Engineer Proud Progressive Democrat runner reader Educator,766,1909,12,0.8,1,0.012355463,1041,27.37944284,23.81460134,0.869798611,0.090651624,0.266948574,0.365667635,0.296398432,0.061011849,0.088203506,-4.60E-05,-1.97E-05,-4.38E-06,-0.000938,-0.001224,1.23E-05
North Dakota,Senate,Primary,6/14/2022,R,John Hoeven,W,4917,1,SenJohnHoeven,Senator North Dakota serving Senate Agriculture Energy Appropriations Indian Affairs committees,768,119036,14,0,0,0.048985074,444,37.36936937,32.79054054,0.87747107,0.193319744,0.246304969,0.450703941,0.270660562,0.028224487,0.037782289,8.02E-06,0.000112402,-9.88E-06,-0.00507,-0.006105,8.22E-06
North Dakota,Senate,Primary,6/14/2022,D,Katrina Christiansen,W,4456,0,katrina_senate,US Senate Candidate https Engineer Proud Progressive Democrat runner reader Educator,766,1909,12,0.8,1,0.012355463,479,27.06471816,23.54488518,0.869947547,0.080772167,0.275379767,0.365500355,0.297787624,0.061457856,0.083779162,-4.40E-05,-0.000114295,-7.06E-05,-0.01365,-0.016924,9.71E-05
North Dakota,Senate,Primary,6/14/2022,D,Michael Steele,L,1391,0,NO_HANDLE,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Dakota,Senate,Primary,6/14/2022,R,Riley Kuntz,L,1304,0,NO_HANDLE,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ohio,Senate,General,11/8/2022,R,J.D. Vance,W,2147898,0,JDVance1,husband dad Ohio Author hillbillyelegy NaryaVC,1111,329683,8,0,0,0.289164391,745,22.98791946,20.90067114,0.909202382,0.079338074,0.314537672,0.410101884,0.316980981,0.098777215,0.140639262,-0.0001462,-0.000215422,2.66E-05,-0.002763,-0.00264,1.96E-05
Ohio,Senate,General,11/8/2022,D,Tim Ryan,L,1883223,0,TimRyan,dad husband Ohio native Browns fan,2092,314622,7,0,0,0.224824317,2280,31.50087719,28.22324561,0.895951101,0.146894165,0.279218487,0.397363006,0.285055172,0.079712736,0.108883475,1.87E-05,3.49E-05,-1.23E-05,0.003102,0.003665,-1.12E-05
Ohio,Senate,Primary,8/21/2022,R,J.D. Vance,W,344736,0,JDVance1,husband dad Ohio Author hillbillyelegy NaryaVC,1111,329683,8,0,0,0.289164391,811,22.3674476,20.37237978,0.910804851,0.075735913,0.291203388,0.388027973,0.315551345,0.099340315,0.146886454,1.44E-05,-0.000137096,7.30E-06,-0.011352,-0.013504,3.95E-05
Ohio,Senate,Primary,8/21/2022,R,Jane Timken,L,62779,0,JaneTimkenOH,None,2664,16892,0,0,0,0,1268,30.5362776,26.95583596,0.882747934,0.11909414,0.284491808,0.368364715,0.264454783,0.062179385,0.082043043,-4.57E-05,3.83E-05,-5.38E-06,0.000488,0.000747,-7.77E-06
Ohio,Senate,Primary,8/21/2022,R,Josh Mandel,L,255854,0,JoshMandelOhio,dad Marine vet Former State Treasurer Ohio,4125,78062,8,0,0,0.027020373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ohio,Senate,Primary,8/21/2022,R,Mark Pukita,L,22692,0,Mark4Ohio,Campaign Twitter Entrepreneur Businessperson Candidate US Senate Join Social Media Army Beat Swamp Personal mpukita,356,1109,18,0.016666667,0.183333333,0.036818422,154,27.72077922,24.47402597,0.882876552,0.115987203,0.284248249,0.341761653,0.313046706,0.073559799,0.111197944,0.001377996,0.0014207,-0.000229107,0.091537,0.120202,-0.000625994
Ohio,Senate,Primary,8/21/2022,R,Matt Dolan,L,249239,0,dolan4ohio,Husband Business Owner Public Servant A proud Ohioan OhioMatters,1535,3823,9,0.4,0.533333333,0.305257552,730,38.08082192,34.09726027,0.89539192,0.189012503,0.269117327,0.409863754,0.262498691,0.046408157,0.054951456,6.06E-05,4.34E-05,-2.08E-05,-0.003822,-0.005849,3.19E-05
Ohio,Senate,Primary,8/21/2022,R,Mike Gibbons,L,124653,0,MikeGibbonsOH,I businessman politician I running Senate Ohio preserve American Dream,503,3425,18,0,0,0.02943858,1090,27.86330275,25.27456382,0.907091455,0.143196253,0.293267915,0.396528961,0.281269618,0.064376377,0.087571173,-9.40E-05,-4.51E-05,3.91E-05,-0.007997,-0.009562,3.45E-05
Ohio,Senate,Primary,8/21/2022,D,Morgan Harper,L,92347,0,mh4oh,Breaking monopolies econliberties Frmr cfpb US senate candidate views MORGANIZE,3575,28955,14,0,0,0.05599226,1104,21.99637681,19.76881233,0.898730391,0.090153937,0.230281519,0.28622949,0.293583891,0.06590428,0.092137495,-1.73E-05,1.86E-07,-8.04E-06,0.002311,0.002817,-2.02E-05
Ohio,Senate,Primary,8/21/2022,D,Tim Ryan,W,359941,0,TimRyan,dad husband Ohio native Browns fan,2092,314622,7,0,0,0.224824317,1718,33.95983702,30.32479627,0.892960595,0.154045262,0.282347945,0.419139583,0.271382675,0.072775963,0.094205769,-1.55E-05,-7.32E-07,-4.87E-07,0.002229,0.002867,-1.13E-05
Ohio,Senate,Primary,8/21/2022,D,Traci Johnson,L,65209,0,Traci_TJJohnson,Servant Driven Business Woman Focused Community Activist Unique Ohioan Proud American running next United States Senator OHIO,255,168,21,0.29375,0.5,0.039620946,66,30.6969697,26.87878788,0.875616979,0.155860444,0.262837395,0.418104211,0.295862059,0.051800676,0.052496679,0.001592206,0.002502242,0.00026208,-0.192133,-0.224694,8.29E-05
Oklahoma,Senate,General,11/8/2022,R,James Lankford,W,739302,1,SenatorLankford,Christ husband Cindy father two daughters serving state Oklahoma United States Senate,749,121439,19,0,0,0.111746905,1291,29.24632068,25.50580945,0.872103186,0.071483602,0.265052901,0.334339145,0.285599602,0.056160147,0.078484906,5.94E-05,1.98E-05,3.93E-06,0.001473,0.002106,-1.25E-05
Oklahoma,Senate,General,11/8/2022,D,Madison Horn,L,368969,0,madisonhornok,US Senate Nominee Cybersecurity Critical Infrastructure Foreign Policy Bringing logic back politics Individual defying party politics,9366,19810,17,-0.03125,0.33125,0.025539403,1081,25.94357077,23.26734505,0.896844357,0.123795075,0.267001454,0.311294437,0.29780079,0.053039906,0.07348241,2.10E-05,3.73E-05,9.91E-06,-0.00028,-0.000272,-4.71E-06
Oklahoma,Senate,Primary,6/28/2022,D,Arya Azma,L,11469,0,NO_HANDLE,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oklahoma,Senate,Primary,6/28/2022,D,Brandon Wade,L,19970,0,NO_HANDLE,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oklahoma,Senate,Primary,6/28/2022,D,Dennis Baker,L,22458,0,DennisLBaker,lawyer former FBI Special Agent Tsoyaha American fighting living wage jobs public education health access safe communities,5861,6431,21,0.171428571,0.227619048,0.029756117,106,27.36792453,24.11320755,0.881075491,0.117373227,0.217720451,0.264052299,0.276447682,0.043282432,0.051226396,0.000382139,-0.001398946,0.000223206,0.000191,-0.002655,0.000101616
Oklahoma,Senate,Primary,6/28/2022,R,Jackson Lahmeyer,L,94504,0,JacksonLahmeyer,Father Pastor https Small Business Owner,236,19596,7,-0.25,0.4,0.037490038,1431,20.16701607,18.1509434,0.900031186,0.087917388,0.250438145,0.303418921,0.311010003,0.070480453,0.095461004,1.08E-05,-2.37E-05,-1.74E-05,0.000047,0.000153,-7.77E-06
Oklahoma,Senate,Primary,6/28/2022,R,James Lankford,W,242984,1,SenatorLankford,Christ husband Cindy father two daughters serving state Oklahoma United States Senate,749,121439,19,0,0,0.111746905,1343,30.00893522,26.15487714,0.871569649,0.065865401,0.261433265,0.333358403,0.280457581,0.057649272,0.077684182,-1.55E-05,7.02E-05,6.85E-06,0.004068,0.004655,-1.19E-05
Oklahoma,Senate,Primary,6/28/2022,D,Jason Bollinger,L,27359,0,Jason_Bollinger,Concerned citizen Former candidate Senate,5908,6174,6,0,0,0.036254964,276,25.16304348,22.42028986,0.89100072,0.162748918,0.2772019,0.370790274,0.29245504,0.04954452,0.070147497,-0.00015807,0.000279107,0.00011605,-0.013069,-0.016892,0.000122147
Oklahoma,Senate,Primary,6/28/2022,D,Jo Glenn,L,21176,0,NO_HANDLE,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oklahoma,Senate,Primary,6/28/2022,R,Joan Farr,L,20737,0,NO_HANDLE,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oklahoma,Senate,Primary,6/28/2022,D,Madison Horn,W,60631,0,madisonhornok,US Senate Nominee Cybersecurity Critical Infrastructure Foreign Policy Bringing logic back politics Individual defying party politics,9366,19810,17,-0.03125,0.33125,0.025539403,386,25.5984456,22.98963731,0.898087238,0.121264429,0.267064757,0.311026974,0.293489127,0.056779895,0.084394087,-7.96E-06,-5.46E-07,8.21E-07,0.005656,0.006653,-5.02E-05
Oregon,Senate,General,11/8/2022,R,Jo Rae Perkins,L,554413,0,PerkinsForUSSen,US Senate Constitution Republican Parties Nominee Wife Mother Grandmother Patriot 2A reunite Oregon America,1533,6073,16,0,0,0.05459715,111,25.26126126,22.48648649,0.890156919,0.049639493,0.301977181,0.315738011,0.313990298,0.097431643,0.161666783,0.000107454,-0.000235461,-2.43E-05,-0.137654,-0.149912,-3.67E-06
Oregon,Senate,General,11/8/2022,D,Ron Wyden,W,736343,1,RonWyden,Senator Oregon SenateFinance Chairman Follow WydenPress updates staff Instagram https,622,515309,14,0,0,0.037795315,785,35.77834395,31.76815287,0.887915688,0.161918037,0.245780222,0.442723373,0.246761601,0.042113528,0.054667049,-8.43E-05,-2.59E-05,-1.38E-06,0.00273,0.00337,-1.18E-05
Oregon,Senate,Primary,5/17/2022,D,Brent Thompson,L,17197,0,NO_HANDLE,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oregon,Senate,Primary,5/17/2022,R,Christopher Christensen,L,28433,0,NO_HANDLE,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oregon,Senate,Primary,5/17/2022,R,Darin Harbick,L,107506,0,NO_HANDLE,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oregon,Senate,Primary,5/17/2022,R,Ibrahim Taher,L,6659,0,NO_HANDLE,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oregon,Senate,Primary,5/17/2022,R,Jason Beebe,L,39456,0,JasonBeebe,None,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oregon,Senate,Primary,5/17/2022,R,Jo Rae Perkins,W,115701,0,PerkinsForUSSen,US Senate Constitution Republican Parties Nominee Wife Mother Grandmother Patriot 2A reunite Oregon America,1533,6073,16,0,0,0.05459715,116,20.92241379,18.38793103,0.878862793,0.057133232,0.246882209,0.292346349,0.322241423,0.092937914,0.12782837,-0.00044178,-0.000391329,-0.000194516,-0.00414,0.004725,-0.000142693
Oregon,Senate,Primary,5/17/2022,R,Robert Fleming,L,6821,0,NO_HANDLE,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oregon,Senate,Primary,5/17/2022,D,Ron Wyden,W,439665,1,RonWyden,Senator Oregon SenateFinance Chairman Follow WydenPress updates staff Instagram https,622,515309,14,0,0,0.037795315,804,35.56218905,31.6119403,0.888919978,0.151399,0.237039824,0.425662284,0.243054189,0.040011295,0.050951445,-4.63E-05,-0.000100876,-3.23E-06,-0.004389,-0.005335,1.54E-05
Oregon,Senate,Primary,5/17/2022,R,Samuel Palmer,L,42703,0,NO_HANDLE,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oregon,Senate,Primary,5/17/2022,D,William Barlow,L,35025,0,NO_HANDLE,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pennsylvania,Senate,General,11/8/2022,D,John Fetterman,W,2637598,0,JohnFetterman,husband GiseleFetterman Commonwealth Pennsylvania,4969,932281,9,0,0,0.295022466,3258,18.59208103,16.99048496,0.913856009,0.12950556,0.264138127,0.29251636,0.314332275,0.073092085,0.100051607,1.31E-05,-2.92E-06,-4.66E-06,-0.001381,-0.001472,-1.51E-07
Pennsylvania,Senate,General,11/8/2022,R,Mehmet Oz,L,2460601,0,DrOz,surgeon inventor Empowered millions control health Former Senate candidate Husband best wife father 4 grandfather,847,3911904,24,0.5,0.15,0.013356437,1786,22.86338186,20.90033595,0.914140177,0.088269012,0.284122752,0.334569607,0.306921775,0.058010147,0.073925726,8.20E-05,4.22E-05,7.96E-07,-0.001469,-0.001649,1.72E-06
Pennsylvania,Senate,Primary,5/17/2022,D,Alexandria Khalil,L,54460,0,NO_HANDLE,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pennsylvania,Senate,Primary,5/17/2022,R,Carla Sands,L,73360,0,CarlaHSands,American Vice Chair Center Energy Environment America First Policy Institute Mom Woman faith Former US Ambassador Denmark,881,52243,20,0.0375,0.108333333,0.080424405,1829,26.5390924,23.63094587,0.890420272,0.128371255,0.284216778,0.349755489,0.294642134,0.062324727,0.078023322,-9.42E-06,5.54E-05,1.06E-05,0.004444,0.005269,-1.35E-05
Pennsylvania,Senate,Primary,5/17/2022,D,Conor Lamb,L,337498,0,ConorLambPA,prosecutor patriot Catholic Democrat Rep PA17,525,146817,6,0,0.1,0.040018222,530,36.53018868,31.71886792,0.868291927,0.21037786,0.263067222,0.414447191,0.246922577,0.056823949,0.091525561,-1.60E-05,-8.18E-05,-1.45E-05,-0.009467,-0.011435,3.40E-05
Pennsylvania,Senate,Primary,5/17/2022,R,David McCormick,L,419218,0,DaveMcCormickPA,Pennsylvanian Father Husband Veteran Businessman Christmas Tree Trimmer GOP Candidate US Senate,29,6361,13,0,0,0.057870268,684,30.71637427,27.62280702,0.899286054,0.192299182,0.298733359,0.436102406,0.273518257,0.04848503,0.060204148,-7.33E-05,0.000134089,-8.30E-06,0.00585,0.006978,-1.47E-05
Pennsylvania,Senate,Primary,5/17/2022,R,George Bochetto,L,14492,0,GeorgeBochetto,Bochetto GOP candidate supported law enforcement running US Senate Commonwealth Pennsylvania Former PA Boxing Commissioner,41,130,22,0,0,0.159817179,96,26.17708333,22.94791667,0.876641465,0.122722782,0.27378557,0.297384823,0.276308687,0.049805358,0.055179816,0.001205801,0.001565428,-0.000330969,0.05603,0.051282,0.000178593
Pennsylvania,Senate,Primary,5/17/2022,R,Jeff Bartos,L,66684,0,jeff_bartos,two husband PA30DayFund,183,4046,6,0,0,0.370007438,620,27.27258065,24.36451613,0.893370394,0.159766133,0.315134832,0.415564854,0.288839346,0.066720852,0.096736822,-0.000167078,-4.03E-05,4.86E-05,0.010394,0.011359,-1.12E-05
Pennsylvania,Senate,Primary,5/17/2022,D,John Fetterman,W,753557,0,JohnFetterman,husband GiseleFetterman Commonwealth Pennsylvania,4969,932281,9,0,0,0.295022466,2557,17.96871334,16.34063355,0.909393636,0.123466914,0.272096628,0.301567866,0.323567957,0.084725369,0.133093572,-3.92E-05,-1.64E-05,1.63E-05,-0.001179,-0.001399,8.29E-06
Pennsylvania,Senate,Primary,5/17/2022,R,Kathy Barnette,L,331903,0,Kathy4Truth,Spokeswoman 1776ActionOrg Grassroots Wife Homeschool Mom Author VETERAN 2022 Republican Candidate Senate PA,3703,200521,14,0,0,0.314764982,1422,18.69268636,16.67558058,0.892091177,0.096007543,0.244793932,0.252603699,0.300959403,0.066161843,0.102288457,-3.94E-05,5.12E-05,1.99E-05,-0.000236,-0.000683,8.79E-06
Pennsylvania,Senate,Primary,5/17/2022,D,Malcolm Kenyatta,L,139393,0,malcolmkenyatta,PA 181st District Former Democratic Candidate Senate PA drmattkenyatta husband Chair agendapac PA climatepower,6546,162843,17,0,0,0.210660631,1865,21.23592493,18.89115282,0.889584649,0.144203911,0.287223653,0.333914305,0.326684221,0.063810228,0.103728396,-6.68E-07,4.46E-06,1.40E-05,0.001683,0.001939,-5.69E-06
Pennsylvania,Senate,Primary,5/17/2022,R,Mehmet Oz,W,420168,0,DrOz,surgeon inventor Empowered millions control health Former Senate candidate Husband best wife father 4 grandfather,847,3911904,24,0.5,0.15,0.013356437,955,21.35811518,19.60314136,0.917831054,0.13863857,0.280868948,0.353619338,0.318921739,0.057079869,0.077511319,1.22E-06,4.60E-05,-2.86E-06,0.000073,0.000245,-7.70E-06
